time,Fp1,AF3,F3,F7,FC5,FC1,C3,T7,CP5,CP1,P3,P7,PO3,O1,Oz,Pz,Fp2,AF4,Fz
32,1.4797469612175682,-2.6738195519569947,-2.161462838578378,-6.652455729002019,0.1637479080584748,0.498258249152793,3.8248914370322256,-16.18687978630975,5.975311560484739,-0.4213449656955405,1.5089926766259056,5.675897137858868,0.6105527547487746,4.237536131776497,-0.0163317838208922,-2.950626632161386,1.4522299817648792,0.2461910503175967,1.4950051371354132
33,4.4083758338216255,0.1864231202931061,-1.8121675571541944,1.5408349054421375,-4.079218683474577,-3.2091109216261526,-1.1861976629553264,-1.950311062240761,3.051260890836457,-0.7200876458743515,2.912794089765068,12.372356968867033,2.051404027371454,-1.3247407515702987,1.95299132954102,-3.0044551732748115,1.6916979641913503,0.5409404149175958,-0.4061969879120291
34,4.689256783094182,6.754960115861444,-1.6458806911574992,6.801204998613024,-7.293626323396964,-6.804328918905029,-10.187183990412024,1.7480084766779242,-7.305131627331629,-8.547705543943739,-4.5483491227837405,-3.447646018536047,-3.424440378791159,-2.47498377644815,3.208213157246643,-6.177419131112303,4.9776558750736015,5.757758809777332,-2.614667877919361
35,1.3160993639298262,-2.2854688036175235,-4.454806946544533,-6.888117520767525,-7.715708879355347,-5.68592532262439,-8.848867115940918,1.8459747781530675,-4.443274221925411,-4.7142630233999725,-6.568183569869883,-1.7731037453362122,1.278567803102261,4.042144400092736,5.512869741086702,-0.7972092555122074,4.136341980370833,-0.3403657391061676,-1.065030484262394
36,0.4058761599849089,-8.411480130281975,-1.7966746993583225,-6.011371416648902,-1.251033782484789,-1.6427521496872002,-2.95173809331848,7.265689463566686,-0.8700714908870119,1.2443089760730122,-1.6298360705181516,-0.4802053485376472,4.444416731695213,1.80358770954364,3.737888124910707,3.301168641042328,0.3086419670324758,-5.705816127815213,0.6691318441199225
37,-3.417800105486923,-13.25071064288746,-3.548854351301074,-10.49940656774173,-0.6979927202424374,-0.2424198863322555,0.6664804840625247,-13.368243406188324,0.8147801082196975,2.349488868271198,0.5836924205195455,-2.8512362057402925,1.8024243227945156,2.0774126341870245,1.344217721896166,2.7690799017868084,-2.6072886108186983,-7.897376724774605,0.6454712704318712
38,-8.240766940383706,-17.406675715288735,-9.46693239311284,-21.258484562166565,-3.802858488126175,-1.0430180378680065,4.460554375038097,-10.60066705960548,8.93078738014172,4.011145677817273,2.7777005172909632,6.0820180759857045,2.1402736114031207,6.321414462976864,1.877987850094884,2.3234358233529875,-3.936300942384092,-8.882975998017132,-1.1743189520823094
39,-4.88644031545626,-6.59343645825898,-5.401466662570551,-7.115680091041579,2.13534795568211,-1.7241516139654658,5.456947811369351,25.805998585040687,8.730575815736048,3.3316337653031574,4.382889551108012,3.544548399105941,0.3458155114858128,2.07743538049026,-0.5015184046135064,-0.8199345719400319,-2.808931431071916,-4.074806194850946,-3.623625954576053
40,-0.8164075375581611,3.6246521562167535,0.88223486492557,8.97106260347598,7.138528272906567,-2.646019067038737,2.766252329631482,19.59928688523363,1.384096751698657,0.7450153356204638,3.646304925348039,0.0056194757344293,-1.311927619942503,0.7001208946183919,-2.2000160515364904,-3.459312472776918,-1.4602220468261629,-1.0812238926789723,-5.510227729928179
41,-1.105791496140112,3.338222638045042,0.9673985139551076,10.538550495413883,3.2039507948794115,-1.8349808461488175,0.2827939900050649,-6.954305049016491,-0.4860623464982532,-1.2237514455054173,4.571551075953797,7.0945363150111405,1.354675364492929,6.349529800954974,2.8984961275508128,-2.1622417932532443,-0.3923132213433038,0.7904666752073544,-6.01964738264463
42,1.1112180405976808,5.1866748103531455,1.745226630257144,11.022168479644414,0.0046167839589048,0.112366808109964,-1.4887054595228757,-2.687226185832,-4.437275605366311,-2.455681896628241,3.0766397326742405,-1.736593166466852,1.7932297266613046,5.188716124012644,5.526361496750737,0.0695428571020215,1.2581159253553815,5.363275895429461,-3.842094212481181
43,1.2415571225024709,-0.2599760432253093,2.3399146398626955,2.027352835771892,3.87763371516952,-0.1218613382076292,1.7746177972421842,3.9858022951058047,-0.9346391822063228,0.82998083189327,0.9409722859476216,-3.06123523394282,1.85349757978479,-1.1520685720420452,-0.4113771490529732,3.0872287209439726,-1.3350206240991418,-1.102449857758812,-2.154313229217492
44,-3.733645128983012,-12.98691835874403,0.3869576817543514,-7.767237755443507,10.085025364324023,0.4131091112841103,9.076155070745896,3.1599862222130244,16.21204095419019,3.101214108769442,6.787517835424536,16.240516182851554,1.7512886509406118,-0.7626951589286226,-5.06526545856841,3.477229890092765,-4.404766338459821,-9.805687660836853,-3.5151390112995062
45,-3.350516308001472,-9.585143944892549,-1.461493555945245,-2.7583565606333904,6.443136510807502,2.247273544947811,7.136151030390616,0.51668178821545,15.052678104093328,0.1581004530673442,9.809214713849023,10.45709349385204,-0.5328319517580877,5.690277791249014,-2.110665677953762,1.445120141521978,0.6606106427312903,-1.4263909462208488,-2.125956622331829
46,0.0504681413796905,-1.9533851437199197,-4.113891851814759,-5.0081744342897165,-4.581117863361114,2.247498978679189,0.9456811117034668,-12.860464055210812,0.1038982726939394,1.9901048033355928,1.9040959395549415,-3.555404638625671,0.9018393793335386,5.331316203862579,0.4511963392438338,3.5048811153642294,4.480676526003428,4.070315504531102,3.5439165638927466
47,-1.6191084299601108,-7.801676454739624,-3.712521659670795,-15.482135246527273,-4.726921084164461,4.275003966134439,4.93080935604811,-20.240429117694674,3.8729732334299136,4.228795671970225,-3.691780968583563,5.109264393926333,-1.401225370358949,-2.348597140100882,-2.728574612433679,2.3125489863681867,1.2110909023721144,-2.6142673264187586,6.315832976066627
48,-0.6086268148741194,-6.265539248477892,2.3014870121409072,-10.123328199102694,0.9229397684176206,7.335361890426427,6.349224906956515,-14.929457712647352,4.89477851128424,-2.508453682492324,-4.943941344677069,-0.7678308152824984,-10.01039208981927,-3.0452042756637576,-3.953954880397753,-4.779606285744953,2.456492133674175,0.440819790420651,5.4546167127678125
49,4.996065741895512,3.32950129411973,6.420531702175047,-1.294382793205271,-0.0196727820035111,5.761118268381282,-1.2783785634447518,-11.427774413245414,-7.491497866836559,-5.970222212928529,-8.21502733334534,-14.683822997833484,-8.004281651107485,-0.4769591912878956,-0.6353799163805081,-3.945509847356563,6.223922876956111,5.334304200199225,6.199608095485928
50,6.0501110567618985,0.9492175827044692,6.865681251563558,-2.455169876376834,1.7346326517511994,4.005868411238226,-1.5480709045701262,-11.980629424786182,-3.6151246192713593,-2.2701639031088217,-6.858061985104749,-3.984105621525445,-0.6235090257453988,-3.730594798390969,-0.1869372519043191,1.0565435133115966,4.145157127806847,0.4716943267275226,7.476723954770195
51,3.584562393196221,-1.4316634658055638,5.235176741356474,-1.4192820872027077,3.330471447200626,2.787334813983044,1.047003502537575,-13.900703579399837,2.951812054915456,-0.7271037599206664,-1.0357849505584569,1.1253725474625575,-0.2627639056760893,-3.046647511143433,-1.0968747799066847,0.796138558996094,2.930975652109272,2.0215862104753466,4.659072084441588
52,0.2017693173205708,-0.3106812358761903,-0.5581359198596648,-2.279673385293554,-1.2458020435209238,-1.6354270181591692,-0.8944297899697551,-9.8568297687872,-0.6449785139729312,1.742262034970434,1.7314924682546122,-5.672502320685511,1.5575237767850187,0.6522544385441792,0.3987272654115442,2.142630751100416,2.252298470442872,2.5098039006456934,-1.003809187602856
53,-3.3827436172673053,-6.5795782994627805,-3.40444566748674,-6.640340407155893,1.2845097960553804,-2.8333794722692103,2.451016090505318,-1.5908734273420402,7.057037292332942,3.908911715655055,2.9525187871276897,0.1457713610060762,2.211851631465974,-1.091569930306674,-0.8097067574984018,1.9758734797312048,-2.6551181560034864,-6.99590463150246,-3.860321179774696
54,0.4731804191474119,-1.1774988692504047,1.3509820104136936,0.4698184899190784,4.399638440991434,-0.2315844911088938,2.4086796878731307,-0.6526686401201697,6.978539926807224,0.625736195175029,1.0854695355847743,-0.0766905017195735,-1.457585817245566,-2.0099773870403976,-3.745711197729227,-2.9754561540924933,-2.79604316613711,-4.8328887731627725,-1.528385846270481
55,6.5149856839556985,10.688048900946663,3.4245924201641555,3.894075554373475,-0.2017365655027245,0.5777415207582104,-2.8509130101732576,1.872720415839516,-6.643902448165225,0.3488279391949998,-3.737583290125529,-5.779969297672771,0.1966838894804689,-3.482271875982736,-5.024864509358075,-1.9379301469059191,1.6353380197290472,1.7401450981097195,2.78570676088058
56,2.04486822992906,1.5155648363594725,0.5679906207059529,-6.142278512216195,3.3916512227030746,1.6410572515978905,3.084083775149514,9.41864789169192,2.1103175793665185,1.5462622682429328,-1.4752587972787623,5.867684365488701,-0.4879534350030763,-5.745053576946764,-6.204315276203762,-0.5577347566986517,0.5093561899445502,-4.238368604655385,2.693483571823056
57,-3.693729645486874,-1.9255458596941133,0.4913201715600483,2.52116751405657,6.771785411444258,-0.0734450972217515,4.917329214994948,9.882846727770454,11.597452919626894,-5.264553527661088,6.266229920232551,11.28784106479517,-5.588060234733071,4.533354899230139,0.1214341528012292,-6.460726116694508,-2.123951522737826,-1.1251736782481754,-4.337247974742095
58,-3.021322190410804,11.718372719753246,1.636735331513611,22.391862346391378,1.3836453439332583,-4.479665461975408,-3.3315106872326137,7.734430519787162,3.199833763732922,-11.203502168815676,11.209791110826131,2.113013785184787,-3.402632048308612,17.22426628034757,12.549942291402845,-8.800196302623492,-1.9323664822607896,9.742598380252591,-10.438306756404208
59,-4.719805911581276,6.39971546137062,1.0837036818366723,16.163985175847724,7.533631191914096,-2.0065195682795496,2.715819931049082,12.088467692537428,10.151490342841129,-8.181826266192394,12.03304894141504,3.271111524400159,-2.7659168521817428,11.565857550670708,10.177645054621372,-7.20188392525696,-2.793870645332107,5.636842055119835,-7.890372379627155
60,-3.621747561712517,-1.4360559867538505,0.9604124831024656,4.075939012342008,9.847460875018957,1.0168437649061055,6.297047164970524,22.01898417461816,9.006779768413281,-0.7363411725535464,2.903550782962335,2.558703676775673,-2.6976168850403184,-2.655620470674493,-3.3487099440535792,-3.652205748134673,-2.4113547660137,0.1797381777226678,-0.2862582738563399
61,5.175663322326009,9.688767419843128,0.5517469552956825,5.063730384206346,-8.852746596792139,-1.5927689838959136,-7.719658431762593,19.858484421317225,-18.192539178683965,6.933721189793498,-10.903676566348093,-6.760305583091422,9.06270617690832,-7.963384347141579,-4.131067184027917,6.721628372487444,0.2340944012947365,0.4149687393743705,6.125812677944316
62,6.348250884227611,10.052618948578456,0.0514991575147161,2.629538133502251,-14.375153055476517,-0.516438858754477,-10.386813630745827,-0.8679567958807977,-21.495921511935748,6.582967603744539,-11.727683515048552,-3.959795299189521,11.504819167170623,-6.04052887478444,2.099827525170537,9.295599172722229,0.8580408667797643,-1.8537132970949888,6.901885300869068
63,-0.4911716758170206,7.807094853960338,0.2417939351599427,9.341692412102706,-5.914487701716123,-0.3592206643846385,-9.176443299501996,3.078916789078655,-14.512480205866206,-2.430668808326672,-7.838909746409536,-5.153182612947657,-2.9267427085691287,-7.218437534056104,1.2526075700144967,-0.4445336751890894,0.2159471719779615,5.710467437796748,0.8943953001350979
64,-0.7388031590848492,17.9606852649804,-1.7461292543120497,21.604563642693456,-12.349812757202374,-5.456341981627116,-20.60240173217206,31.212984096665224,-31.353911434493316,-3.6190023748671374,-13.44736474797143,-19.54371664141428,-5.789202704846509,-13.984424964875934,0.9578611495488972,0.3572496753196503,-0.899503763829852,13.138384677652011,-1.9265210911522912
65,1.895876277817524,10.752213763809149,-4.898685035788315,7.40498083048821,-17.80063720089045,-5.263104722279412,-18.850468318799077,19.93827889682501,-33.23441312966101,4.741770559600864,-16.099747625330075,-17.004764741230915,3.88930768285741,-15.057527175100894,3.37937261343314,9.65379088269365,-3.25824312368799,1.3149801900356066,2.812862961171982
66,-0.5086552801458741,-1.957838889279521,-6.048984378281901,-8.272552202568528,-15.727437914444858,-5.786476578419867,-9.954959741747338,-12.156711711354346,-19.77238858501511,6.599455033704798,-9.677969414200998,-4.008106974519331,9.582123453084575,-4.928076618498032,4.341796582443994,9.155938454871952,-4.329662048142488,-5.912456107621043,2.4867709708441783
67,-4.054659766145832,5.169864963921219,-6.35887165390131,-0.2657513654017371,-19.953520545519243,-11.489154826018323,-13.228802895821673,-9.80260223776726,-19.09227974981616,2.1002870084137566,-2.5514206431538438,-1.89698650826407,13.198702207705738,3.1013165407438947,6.731130357640064,5.310484047634397,-5.200434317656239,0.8769729516331193,-4.058059600558039
68,-5.207180939742443,6.955801133607183,-5.427543366966759,2.754774362839634,-13.473625057177438,-7.964273376417962,-8.062368547788758,11.14158468079712,-9.598495134099885,2.847693669343153,3.701432773566905,1.9937080464947217,13.8733220388883,0.007917527716744,4.37266221472394,4.861150928749076,-7.633665488137907,-0.2469987072109374,-4.538440296889481
69,-2.2891935990070627,1.0911938090843112,-2.0912484339313133,-1.0140418918129992,2.019984047044153,0.5345694007855704,2.74295248008959,26.362504018422968,3.4532972248543103,8.30009448361131,6.441778089225437,5.60254473466866,11.472520705934173,-4.106238529558201,-3.5290352707367667,4.464396633113357,-6.494957889266236,-4.382411785314006,-0.8406657208173627
70,2.5114071225872574,3.546602392413379,0.7122221903513304,1.5421792576173123,2.6273346527115446,2.2936327218272625,2.3967619999829504,11.83228818338692,2.481619887447458,10.52921761972786,6.196783593006484,2.699358010055036,11.35900460546123,0.9688276370843888,-1.969197052013384,6.152736517447025,-1.4023624264417034,-2.4347770563021376,0.329059135035938
71,1.5232366017528816,-0.6025063864083773,0.6409098221374947,-3.681349765663321,-0.4953846226800653,2.9977678671450816,4.65082298804738,-28.775490171678715,7.566944694764752,7.61818212892388,7.043906398398964,5.846598793195975,5.726836281825586,5.4137952314236575,3.1461680261345224,6.153819275693876,0.0844291876112333,-2.985524576848465,0.470419344343945
72,-4.22820443575765,-9.770510005386646,-1.8169053509699404,-12.022957920710336,1.1933017957378276,3.171564090760503,7.554363164323933,-29.204319479635625,10.73310545459745,4.3521985506262375,4.043484412332569,4.689518691671246,-6.148527935836658,-1.399913133786149,-2.083759569971137,1.8589690836182124,-2.427963680950035,-3.394197678984725,-1.0565594564634615
73,-6.619640930142344,-11.622355460433882,-3.664606408114483,-13.171653877759416,-1.4614332161267645,1.8079960151604693,4.217617746073187,-5.54658997867584,4.601722219392048,3.7796538473016383,1.9518679749154395,-0.7431288316867937,-8.477201757908972,-4.100480827793966,-3.603967419848202,1.9401725937159624,-3.3838900132608054,-2.9735999689026333,-3.062304746795653
74,-4.976897352740251,-15.462681226034343,-2.3802360761954047,-16.25162767180411,1.9433452875147743,3.7239372399079143,9.132460879900632,-16.149638349768473,13.872579119712585,3.270921693476139,7.364546003415596,11.20252205232708,-1.7618067063843543,6.00631327491025,2.820235183274715,4.011050508374568,-2.8804932094039684,-7.9189977497795345,-1.3872021831281982
75,-2.137113286945805,-19.91307122393947,-0.4580085848716297,-17.420065370117157,14.186793173469123,4.840368564599128,16.674557722265195,-14.460394507377908,25.881193311727493,-0.59062107776818,7.400504115048157,18.21382720933236,-3.002891940468862,9.26062419165332,-1.2306423152613917,-2.615965057596304,-0.8493212346567294,-9.652487340898428,0.9660750680116408
76,2.539733200163677,-16.51211920802141,2.350769001644702,-10.186192173642963,21.82529408891416,5.518690113168486,16.749924779164893,2.673037515512751,24.325488256404736,-7.794689735696407,3.4081670148200804,3.730360666182636,-13.859050375859873,4.31957879756266,-9.878908344161546,-13.144803240177891,6.6795059051038095,-1.0559841808478336,1.4021557440150754
77,8.071125791169548,-9.154965809881796,8.494746656962626,-1.4494982794954727,23.57994417060488,9.19681483410424,16.834843009955918,-14.758497692354473,25.019537100575,-12.30056361040322,7.296314847076827,-1.465583148547021,-17.338713025384028,8.305352646290178,-7.707717131456949,-15.374629185769164,15.288855597866233,8.65356981989877,2.27207490069263
78,10.107942660511776,-3.69120184310002,11.65616576350602,2.277166951665448,19.95493960324584,8.648053180346299,14.483348561079286,-22.77967206673568,24.05425491207415,-8.771242671663963,7.4716606299103505,3.7443826815879504,-9.123960493563242,13.623069291482524,-4.214407356716188,-9.080964149372685,16.269620312227424,8.424290837865923,3.981999933156245
79,7.931535434482726,-3.606947259107642,9.50160302683184,-0.0605999402818504,14.359379401564514,6.668261376669106,9.955477663641862,-8.55108930159203,17.271360639609775,-5.45588525934642,0.6673154757631652,1.2518637336936265,-7.054564627846599,8.23529640637796,-6.390035899943557,-5.583254396731247,13.158478142396362,2.293413491465749,6.496751609016541
80,4.992890325060143,-3.001144803885229,8.340560002882478,0.0494345873963935,14.29673624781742,8.913056195386968,8.19424843735289,-10.55722669605804,13.47713251483875,-11.014471346678269,-2.1255487809494094,-2.582009971701977,-15.611313336289363,-0.1537313426271485,-7.687266226490672,-10.129649277827628,12.077154381674076,3.8218067159193385,7.625294621865558
